listing_id,price,nbhood_full,description,room_type,host_name,last_review,borough,neighborhood
66008,190,"Brooklyn, Carroll Gardens",CHARMING CARROLL GARDENS APT.,entire home/apt,Melissa,July 01 2019,Brooklyn,Carroll Gardens
66026,49,"Brooklyn, Crown Heights",Private Bedroom Brownstone Brooklyn,private room,Alex,June 30 2019,Brooklyn,Crown Heights
66251,212,"Manhattan, East Village",East Village Loft with Piano & Patio,entire home/apt,Samir,June 25 2019,Manhattan,East Village
66275,95,"Manhattan, Lower East Side",Lower East Side Magic Room,private room,Tony,June 23 2019,Manhattan,Lower East Side
66451,140,"Brooklyn, Williamsburg",**Fantastic Williamsburg Apt**,entire home/apt,Luis Fernando,February 16 2019,Brooklyn,Williamsburg
66718,135,"Manhattan, Harlem",West Harlem Home Base - Eco-Apt.,entire home/apt,Henning,June 23 2019,Manhattan,Harlem
66741,150,"Brooklyn, Park Slope",Charming Garden Apt in Park Slope,entire home/apt,Stefano,June 23 2019,Brooklyn,Park Slope
66974,190,"Brooklyn, Gowanus","Lovely, Modern, Garden Apartment",entire home/apt,Jana,July 01 2019,Brooklyn,Gowanus
67288,124,"Manhattan, East Harlem",Central Park 1BR sunny condo,entire home/apt,Per,June 15 2019,Manhattan,East Harlem
67299,135,"Brooklyn, Williamsburg",Cozy Garden Apartment  in Williamsburg,entire home/apt,Adrienne,May 06 2019,Brooklyn,Williamsburg
67397,122,"Manhattan, Morningside Heights",SoHa comfort-by NW Central Park!,private room,Elise,June 22 2019,Manhattan,Morningside Heights
68099,109,"Manhattan, Upper West Side",Cozy room in Upper West Side,private room,Deda,June 25 2019,Manhattan,Upper West Side
68403,145,"Brooklyn, Bedford-Stuyvesant",The Cozy Brownstone Inn (discount)!,entire home/apt,Naimah,June 24 2019,Brooklyn,Bedford-Stuyvesant
68735,195,"Manhattan, Upper West Side",Prewar Penthouse w Private Terrace,entire home/apt,Violetta,June 13 2019,Manhattan,Upper West Side
68765,250,"Brooklyn, Carroll Gardens",Designer 2.5 BR Loft in Carroll Gardens by Subway,entire home/apt,Jenna,June 27 2019,Brooklyn,Carroll Gardens
68974,575,"Manhattan, Little Italy",Unique spacious loft on the Bowery,entire home/apt,Alicia,June 20 2019,Manhattan,Little Italy
69894,150,"Manhattan, Upper West Side","Nice renovated apt, prime location!",entire home/apt,Silvia,June 11 2019,Manhattan,Upper West Side
69921,70,"Brooklyn, Bushwick",Brooklyn Writer's Nook,private room,Joab,June 29 2019,Brooklyn,Bushwick
70095,90,"Manhattan, Inwood",Private Bedroom in Large NYC Apartment,private room,Mary And Geoff,June 30 2019,Manhattan,Inwood
70128,65,"Manhattan, East Village","Large, Sunny Room East Village NYC",private room,Eyal,January 10 2019,Manhattan,East Village
70609,500,"Manhattan, East Village",Great Large 3 BR/2 Bath Duplex with Private Patio!,entire home/apt,Bruce,June 16 2019,Manhattan,East Village
71010,250,"Manhattan, Washington Heights",All That Jazz. Uptown style on Sugar Hill.,entire home/apt,Kurt,May 24 2019,Manhattan,Washington Heights
71248,125,"Manhattan, Chinatown",Bright and lovely 1 bdrm apt in LES,entire home/apt,Jennifer,June 17 2019,Manhattan,Chinatown
71366,200,"Manhattan, West Village",Beautiful One Bed West Village - 4 Month Special,entire home/apt,Ruperto,June 25 2019,Manhattan,West Village
71812,90,"Bronx, Kingsbridge",Condo Apartment with laundry in unit,entire home/apt,Thai,January 02 2019,Bronx,Kingsbridge
72190,110,"Manhattan, Upper West Side",1BR: See Central Park from Terrace!,entire home/apt,Hudson,February 15 2019,Manhattan,Upper West Side
72265,59,"Brooklyn, Greenpoint",Private room in cozy Greenpoint,private room,Vanessa,June 16 2019,Brooklyn,Greenpoint
74073,195,"Brooklyn, Williamsburg",Food & Music Dream Apartment in Williamsburg,entire home/apt,Daniel,June 23 2019,Brooklyn,Williamsburg
74240,169,"Brooklyn, Williamsburg",French Garden cottage off Bedford,entire home/apt,Patty,June 07 2019,Brooklyn,Williamsburg
74680,115,"Queens, Astoria",One Bedroom Mini studio - Free WIFI,entire home/apt,Nazleen,May 31 2019,Queens,Astoria
75193,69,"Brooklyn, Williamsburg",BROOKLYN > Guest Room w/ King Bed in Williamsburg,private room,Scott,June 22 2019,Brooklyn,Williamsburg
75635,150,"Manhattan, Lower East Side",Bright Cozy Chinatown Studio Apt.,entire home/apt,Patricia,June 27 2019,Manhattan,Lower East Side
76761,169,"Brooklyn, South Slope",Eveland the Place to Stay & Enjoy a 5-‚≠êÔ∏è 2bdrm,entire home/apt,Evelyn,June 28 2019,Brooklyn,South Slope
77765,179,"Brooklyn, Greenpoint",Superior @ Box House,private room,The Box House Hotel,July 01 2019,Brooklyn,Greenpoint
77936,150,"Manhattan, Hell's Kitchen",Hells Kitchen Garden of Eden,private room,Moss Owen,June 14 2019,Manhattan,Hell's Kitchen
79067,350,"Brooklyn, Clinton Hill",Lovely 3 bedroom in Italianate Brownstone w/garden,entire home/apt,Bliss,April 20 2019,Brooklyn,Clinton Hill
79782,120,"Brooklyn, Williamsburg","Williamsburg HUGE, PRIVATE BATH - Next to Train!",private room,Pam,March 31 2019,Brooklyn,Williamsburg
80493,71,"Manhattan, East Village",Cozy room in East Village with AC,private room,Jennifer,July 04 2019,Manhattan,East Village
80700,349,"Brooklyn, Greenpoint",Loft w/ Terrace @ Box House Hotel,private room,The Box House Hotel,May 24 2019,Brooklyn,Greenpoint
82550,200,"Brooklyn, Brooklyn Heights",Columbia Castle 2 BR,entire home/apt,Christopher,June 30 2019,Brooklyn,Brooklyn Heights
82638,169,"Manhattan, East Village","Charming Artist's Flat, East Village",entire home/apt,Sarah,June 06 2019,Manhattan,East Village
82928,185,"Brooklyn, Bedford-Stuyvesant",BEAUTIFUL 2 BEDROOM APARTMENT,entire home/apt,Ruthven,July 02 2019,Brooklyn,Bedford-Stuyvesant
83243,65,"Brooklyn, Bushwick",Brooklyn Cove Studio Apt w/ Garden!!,entire home/apt,Julian,June 10 2019,Brooklyn,Bushwick
83847,225,"Manhattan, East Village",East Village Designer's 1-BR APT,entire home/apt,Yvette,January 02 2019,Manhattan,East Village
84010,179,"Brooklyn, Greenpoint",Superior @ Box House,private room,The Box House Hotel,June 27 2019,Brooklyn,Greenpoint
84659,139,"Manhattan, East Village",Large Studio--Heart of East Village,entire home/apt,Kyle,June 26 2019,Manhattan,East Village
84905,95,"Manhattan, Two Bridges",Huge.Bright.Clean.Safe. Private Room,private room,Ange,June 23 2019,Manhattan,Two Bridges
85094,79,"Brooklyn, Crown Heights",Garden 1BR/1BA Brownstone Apt - 2 blocks to subway,entire home/apt,Alex,January 14 2019,Brooklyn,Crown Heights
86215,150,"Manhattan, Lower East Side",MODERN SPACIOUS 2 BR APT DOWNTOWN MANHATTAN,entire home/apt,T,June 24 2019,Manhattan,Lower East Side
89621,90,"Brooklyn, Bedford-Stuyvesant","WONDERFUL, COMFORTABLE STUDIO",entire home/apt,Marylyn,June 28 2019,Brooklyn,Bedford-Stuyvesant
93313,120,"Brooklyn, Bedford-Stuyvesant",MAISON DES SIRENES 2,entire home/apt,Nathalie,June 23 2019,Brooklyn,Bedford-Stuyvesant
94035,80,"Queens, Astoria","Modern, Safe, Clean, Bright Room in Astoria for 2",private room,Savannah,July 06 2019,Queens,Astoria
94477,175,"Brooklyn, Bedford-Stuyvesant",The Vernon On Greene,entire home/apt,Jason,July 05 2019,Brooklyn,Bedford-Stuyvesant
94783,120,"Brooklyn, Crown Heights","Beautiful, Bright‚Äôs, Warm & Spacious 1.5BR Apt",entire home/apt,Keishera,June 21 2019,Brooklyn,Crown Heights
96471,165,"Brooklyn, Clinton Hill","The Brooklyn Waverly, One Bedroom",private room,Sahr,June 07 2019,Brooklyn,Clinton Hill
99070,65,"Manhattan, East Harlem",Comfortable Cozy Space in El Barrio,shared room,Liz And Melissa,May 26 2019,Manhattan,East Harlem
99085,123,"Brooklyn, Fort Greene",Sunny Bklyn Jewel  Fort Greene JULY  - AUG 2019,entire home/apt,Wanda,May 01 2019,Brooklyn,Fort Greene
100002,67,"Manhattan, Washington Heights","MANHATTAN Neat, Nice, Bright ROOM",private room,Giorgio,June 17 2019,Manhattan,Washington Heights
100184,50,"Queens, Queens Village",Bienvenue,private room,,July 08 2019,Queens,Queens Village
100186,130,"Brooklyn, Gowanus",Large Brand New Park Slope 1BR,entire home/apt,Mi,June 28 2019,Brooklyn,Gowanus
101053,100,"Brooklyn, Williamsburg",Colorful Artistic Williamsburg Apt,private room,Lee And Tara,March 01 2019,Brooklyn,Williamsburg
103161,190,"Brooklyn, Williamsburg",Artsy TopFloor Apt in PRIME BEDFORD Williamsburg,entire home/apt,Ade,June 26 2019,Brooklyn,Williamsburg
103806,249,"Manhattan, East Village",BOHEMIAN EAST VILLAGE 2 BED HAVEN,entire home/apt,Jason,May 27 2019,Manhattan,East Village
105510,100,"Brooklyn, Crown Heights",Private 1-Bedroom Apt in Townhouse,entire home/apt,Alex,January 05 2019,Brooklyn,Crown Heights
106363,60,"Manhattan, Harlem",Bright Room With A Great River View,private room,Alicia,June 26 2019,Manhattan,Harlem
106647,135,"Brooklyn, Bedford-Stuyvesant",Tree lined block modern apartment,entire home/apt,Olivia,June 16 2019,Brooklyn,Bedford-Stuyvesant
107630,175,"Brooklyn, Greenpoint",Sweet Historic Greenpoint Duplex,entire home/apt,Maya,June 20 2019,Brooklyn,Greenpoint
107895,120,"Manhattan, Upper West Side",Riverside Charm with Fire Place,entire home/apt,Kai,June 19 2019,Manhattan,Upper West Side
110739,169,"Manhattan, Midtown","Very Central, Nomad/Chelsea Loft Studio",entire home/apt,Driss,July 03 2019,Manhattan,Midtown
112435,95,"Brooklyn, Fort Greene",ALL ABOUT A VERY COMFORTABLE ROOM..,private room,Carol,May 24 2019,Brooklyn,Fort Greene
113265,55,"Brooklyn, Crown Heights",Brooklyn- Crown Heights Garden Apt.,private room,Anthony,June 21 2019,Brooklyn,Crown Heights
113945,85,"Manhattan, Hell's Kitchen",Cozy room in Time Square!,private room,Natalia,May 11 2019,Manhattan,Hell's Kitchen
114123,199,"Brooklyn, South Slope",Large Park Slope Townhouse Duplex,entire home/apt,Susi,May 19 2019,Brooklyn,South Slope
114229,211,"Manhattan, Lower East Side",Lower East Side 2 Bedroom Apt,entire home/apt,Tony,June 08 2019,Manhattan,Lower East Side
115535,65,"Manhattan, Harlem",Sun-Drenched Hamilton Hts Jewel,private room,Jane,June 01 2019,Manhattan,Harlem
115678,99,"Manhattan, Harlem",Your Stunning Vacation Apartment!,entire home/apt,Will,June 23 2019,Manhattan,Harlem
115748,110,"Queens, Astoria",1 BDRM Apt-Weekend Sublease,entire home/apt,Lilly,June 16 2019,Queens,Astoria
116940,80,"Brooklyn, Crown Heights",ROOM WITH A  KITCHENETTE,entire home/apt,Marylyn,June 24 2019,Brooklyn,Crown Heights
118061,110,"Brooklyn, Bedford-Stuyvesant",Style in Stuyvesant Heights,entire home/apt,Roberta,June 28 2019,Brooklyn,Bedford-Stuyvesant
118430,290,"Manhattan, Chelsea",Heart of Meatpacking & Chelsea,private room,Paul,January 03 2019,Manhattan,Chelsea
120362,190,"Brooklyn, Williamsburg",Williamsburg apartment right by the subway,entire home/apt,Itamar,July 02 2019,Brooklyn,Williamsburg
121687,200,"Brooklyn, Williamsburg",Spacious Brooklyn Loft - 2 Bedroom,entire home/apt,Vikram,June 23 2019,Brooklyn,Williamsburg
123784,110,"Manhattan, Harlem",NYC Studio for Rent in Townhouse,entire home/apt,Christopher,June 16 2019,Manhattan,Harlem
125053,395,"Manhattan, East Village",‚ö°Quiet Gem w/roof deck on NY's Hottest Street‚ö°,entire home/apt,Justin,July 01 2019,Manhattan,East Village
125163,99,"Brooklyn, Bedford-Stuyvesant",Authentic New York City Living,private room,Rodney,June 03 2019,Brooklyn,Bedford-Stuyvesant
125594,39,"Brooklyn, Kensington",SUPER BIG AND COZY PRIVATE BEDROOM,private room,Antonín,May 19 2019,Brooklyn,Kensington
126443,189,"Manhattan, East Village",‚òÜMassive DUPLEX‚òÜ 2BR & 2BTH East Village 9+ Guests,entire home/apt,Seith,July 07 2019,Manhattan,East Village
128975,122,"Manhattan, Harlem",City Room - Street View Apt,entire home/apt,Wayne,June 13 2019,Manhattan,Harlem
131154,165,"Brooklyn, Greenpoint",Cozy and Bright One Bedroom in BK,entire home/apt,Lauren,July 07 2019,Brooklyn,Greenpoint
132516,97,"Queens, Forest Hills",Forest Hills Apt minutes to midtown Manhattan,entire home/apt,Jean,July 01 2019,Queens,Forest Hills
133025,130,"Manhattan, Murray Hill",Midtown cozy convenient,private room,Tracy,June 06 2019,Manhattan,Murray Hill
134934,225,"Brooklyn, Williamsburg",Prime Williamsburg Apartment,entire home/apt,Giovanni,May 30 2019,Brooklyn,Williamsburg
135393,50,"Brooklyn, East Flatbush","Private, spacious room in Brooklyn",private room,Karen,June 24 2019,Brooklyn,East Flatbush
135465,170,"Brooklyn, Fort Greene",Garden apartment close to Manhattan,entire home/apt,Christopher,June 20 2019,Brooklyn,Fort Greene
136493,250,"Brooklyn, Park Slope",Stunning arty 3200sf 3FLR+3BR townhome w/terrace,entire home/apt,Irena,May 27 2019,Brooklyn,Park Slope
139624,64,"Brooklyn, Crown Heights","Spacious,Sunny, private one bedroom",entire home/apt,Jessica,January 31 2019,Brooklyn,Crown Heights
140133,249,"Brooklyn, Williamsburg",Truly Amazing Oasis In The City,entire home/apt,Daniel,July 05 2019,Brooklyn,Williamsburg
140973,185,"Manhattan, East Village","East Village, King-Sized, Charmer",entire home/apt,Dave,May 26 2019,Manhattan,East Village
141154,120,"Brooklyn, Boerum Hill",Affordable Furnished Apartment,entire home/apt,Mark,June 22 2019,Brooklyn,Boerum Hill
141984,175,"Manhattan, Nolita",Charming Nolita Apartment!!,entire home/apt,Vanessa,June 10 2019,Manhattan,Nolita
144087,259,"Manhattan, Harlem",LUXURY OF THE HORIZON,entire home/apt,Rinaldo,May 18 2019,Manhattan,Harlem
146754,250,"Brooklyn, Windsor Terrace",Three-bedroom house in a quiet neighborhood,entire home/apt,Meighan,April 27 2019,Brooklyn,Windsor Terrace
147586,295,"Manhattan, Harlem",Beautiful Duplex w/Private Garden,entire home/apt,Julie,June 16 2019,Manhattan,Harlem
148259,451,"Brooklyn, Williamsburg",Garage Designer Loft,entire home/apt,Mihalis,May 11 2019,Brooklyn,Williamsburg
148825,165,"Manhattan, Upper West Side",Best City Area Columbia U Upper West Side C Park,entire home/apt,B.,June 29 2019,Manhattan,Upper West Side
149777,77,"Bronx, Woodlawn",Artsy 1 bedroom Apt. 20 min to 42nd Grand Central!,entire home/apt,"Dee, Dre & Mama Shelley",June 23 2019,Bronx,Woodlawn
150804,250,"Manhattan, Lower East Side",Lower East Side 2 Bed Apt.,entire home/apt,Peter,July 06 2019,Manhattan,Lower East Side
151199,129,"Queens, Astoria",Astoria-Private Home NYC-,entire home/apt,Gladys & Bob,July 03 2019,Queens,Astoria
152078,95,"Manhattan, East Village",CHARMING PRIVATE BEDROOM EAST VILLAGE,private room,Ewelina,February 12 2019,Manhattan,East Village
152259,55,"Manhattan, Harlem",City Room - Semi Private Bedroom,private room,Wayne,May 28 2019,Manhattan,Harlem
152263,300,"Manhattan, Harlem",Cozy apartment in a brownstone,entire home/apt,William,July 06 2019,Manhattan,Harlem
153405,125,"Brooklyn, Greenpoint",Greenpoint Spacious Loft,entire home/apt,Pat,June 16 2019,Brooklyn,Greenpoint
153780,175,"Manhattan, East Village",Private E. Village Townhouse Stay,private room,Donna,June 28 2019,Manhattan,East Village
155296,255,"Brooklyn, Williamsburg",Incredible Prime Williamsburg Loft!,entire home/apt,Meredith,May 02 2019,Brooklyn,Williamsburg
157673,72,"Brooklyn, Bedford-Stuyvesant",Large  Loft Style  Studio  Space,entire home/apt,Tokunbo,June 16 2019,Brooklyn,Bedford-Stuyvesant
158176,165,"Brooklyn, Williamsburg",Entire Apt in Heart of Williamsburg,entire home/apt,Laura,June 29 2019,Brooklyn,Williamsburg
158290,75,"Brooklyn, Clinton Hill",Clinton Hill + Free Coffee = #smile,private room,Pepe,May 20 2019,Brooklyn,Clinton Hill
158955,139,"Brooklyn, Williamsburg",PRIVATE and SUNNY Williamsburg Apt!,entire home/apt,Amia,June 29 2019,Brooklyn,Williamsburg
159749,88,"Brooklyn, Bedford-Stuyvesant",Purple Room for 2/3 in brownstone $1450 per month,private room,JT And Tiziana,July 01 2019,Brooklyn,Bedford-Stuyvesant
159815,80,"Brooklyn, Bedford-Stuyvesant",Red Room for two in Brownstone for $1355/mo,private room,JT And Tiziana,June 24 2019,Brooklyn,Bedford-Stuyvesant
159913,150,"Manhattan, Chelsea","Chelsea living, 2BR best location",private room,Kaye,July 03 2019,Manhattan,Chelsea
160609,200,"Manhattan, Upper West Side",LOCATION LOCATION LOCATION UWS 60's,entire home/apt,Ligia,January 01 2019,Manhattan,Upper West Side
160994,200,"Manhattan, East Village",In the heart of East Village,entire home/apt,James,June 24 2019,Manhattan,East Village
161366,42,"Queens, Sunnyside",Sunny 15min to Manhattan LADY only,private room,Lucy,June 01 2019,Queens,Sunnyside
161996,295,"Manhattan, Harlem",Manhattan Penthouse-Max.12 guests,entire home/apt,"Robert ""Bob""",June 26 2019,Manhattan,Harlem
162508,130,"Brooklyn, Crown Heights",Beautiful Brooklyn Oasis,entire home/apt,Placid,June 28 2019,Brooklyn,Crown Heights
163809,198,"Manhattan, Harlem",Cool & Spacious Harlem Artist Flat,entire home/apt,Jorin,June 03 2019,Manhattan,Harlem
163814,99,"Manhattan, East Village",‚òÜ STUDIO East Village ‚òÜ Own bath! ‚òÜ Sleeps 4 ‚òÜ,entire home/apt,Seith,July 05 2019,Manhattan,East Village
163836,46,"Brooklyn, Greenpoint",Greenpoint Loft / Le Chez Andrea,private room,Andrea,June 08 2019,Brooklyn,Greenpoint
164989,140,"Manhattan, SoHo","*SoHo: Clean, Safe, Private, Peaceful Bedroom (A)*",private room,Jade,June 16 2019,Manhattan,SoHo
165461,75,"Manhattan, Morningside Heights",Couldn't Be Closer To Columbia Uni2,private room,Rahul,January 01 2019,Manhattan,Morningside Heights
165824,33,"Queens, Sunnyside",Lady only Curtain-divided room,private room,Lucy,May 01 2019,Queens,Sunnyside
166172,60,"Brooklyn, Bushwick",LG Private Room/Family Friendly,private room,Wanda,July 07 2019,Brooklyn,Bushwick
166541,75,"Manhattan, Washington Heights",Spacious Quiet rm - 20mins to Midtown,private room,Yvette,June 15 2019,Manhattan,Washington Heights
167482,185,"Manhattan, Upper West Side",Charming upper west side apartment,entire home/apt,Barbara,June 07 2019,Manhattan,Upper West Side
168084,190,"Manhattan, East Village",Light-filled East Village Delight,entire home/apt,Chris,June 30 2019,Manhattan,East Village
168123,105,"Brooklyn, South Slope","Sunny, quiet, legal homelike suite-Pk Slope South",entire home/apt,Sara,July 01 2019,Brooklyn,South Slope
169002,65,"Manhattan, Harlem",Modern Space in Charming Pre-war,private room,Alec,June 16 2019,Manhattan,Harlem
169306,37,"Bronx, University Heights",Affordable & Cozy,private room,Vanessa,May 21 2019,Bronx,University Heights
169464,85,"Brooklyn, Williamsburg",Creative Vintage Loft in S. Williamsburg,entire home/apt,Ali & SweetPea,May 16 2019,Brooklyn,Williamsburg
170761,85,"Brooklyn, Fort Greene","Fort Greene, Brooklyn: Front Bedroom",private room,Doug,July 02 2019,Brooklyn,Fort Greene
173072,49,"Manhattan, Harlem",Cozy Pre-War Harlem Apartment,shared room,Lewis,July 06 2019,Manhattan,Harlem
173151,91,"Brooklyn, Greenpoint",spacious studio,private room,Jane,June 24 2019,Brooklyn,Greenpoint
173742,400,"Manhattan, Gramercy","Elegant 2-BR duplex, Union Square",entire home/apt,Donna,June 23 2019,Manhattan,Gramercy
176653,100,"Manhattan, East Village",East Village bedroom w rooftop,private room,Cj,May 07 2019,Manhattan,East Village
176962,179,"Brooklyn, Williamsburg",Williamsburg Home Away From Home!,entire home/apt,Dani,April 13 2019,Brooklyn,Williamsburg
177421,500,"Brooklyn, Greenpoint",Brand New Beautiful Duplex Apartment with Garden,entire home/apt,Sarah,June 24 2019,Brooklyn,Greenpoint
177495,429,"Manhattan, Chelsea","PRIME, Luxury, Spacious 2 Bedroom Apt in Chelsea",entire home/apt,Amit,June 24 2019,Manhattan,Chelsea
